UGC05686           6.45317E+00    3.14684E-01    1.50047E-01    3.27248E-01   -1.08494E+00    1.50035E-01    9.40869E+00    5.20152E-02            ---            ---    8.87670E+00    1.85435E-01   -9.54445E+00    1.97775E-01            ---            ---
UGC05689           7.24652E+00    1.03135E-01    2.02794E-01    1.11476E-01   -1.05613E+00    5.42815E-02    9.66290E+00    9.31144E-02            ---            ---    9.67209E+00    8.51377E-02   -9.81191E+00    1.21831E-01            ---            ---
NGC3283            7.17262E+00    9.00332E-02    4.37566E-01    9.07067E-02   -9.16386E-01    1.08530E-01            ---            ---            ---            ---    1.11071E+01    1.35342E-01            ---            ---            ---            ---
UGC05720           6.22948E+00    8.39145E-02    1.43543E+00    8.22224E-02   -1.31046E+00    1.78312E-02    9.37962E+00    1.29336E-01   -5.65881E-01    2.14670E-01    9.33515E+00    9.23683E-02   -9.15097E+00    9.57888E-02    8.36630E+00    7.21490E-02
NGC3277            6.65565E+00    1.03765E-01    3.66770E-01    9.98220E-02   -8.78747E-01    5.13339E-02    9.10721E+00    9.87481E-02   -5.44617E-01    1.91556E-01    1.04363E+01    5.02176E-02   -1.15183E+01    2.91165E-01            ---            ---
NGC3252            6.80533E+00    1.00552E-01    1.47259E-01    1.04401E-01   -9.45809E-01    4.92204E-02    9.10360E+00    4.64004E-02            ---            ---    9.51622E+00    7.67267E-02   -1.01979E+01    1.43963E-01            ---            ---
NGC3287            6.55615E+00    3.40672E-02    3.50859E-01    3.58608E-02   -9.87127E-01    3.33203E-02    8.70442E+00    4.90358E-02            ---            ---    9.20484E+00    7.05979E-02   -9.85807E+00    1.01302E-01    8.41200E+00    2.76003E-02
NGC3294            7.71299E+00    9.22741E-03    4.09687E-01    9.28296E-03   -8.92998E-01    9.87031E-03    9.83518E+00    4.81066E-02   -6.59341E-01    1.37821E-01    1.05489E+01    6.69929E-02   -9.96661E+00    8.12168E-02    8.57288E+00    2.62638E-02
NGC3301            5.83804E+00    1.78490E-01    8.70453E-01    1.76978E-01   -9.97868E-01    1.12674E-01    9.74341E+00    2.12095E-01            ---            ---    1.05686E+01    5.35493E-02   -1.18660E+01    1.69519E-01            ---            ---
NGC3338            7.73911E+00    5.20921E-02    4.65285E-02    7.44505E-02   -8.18589E-01    4.70410E-02    1.04187E+01    4.79821E-03   -1.48241E+00    1.49453E-01    1.01975E+01    4.52888E-02   -9.87596E+00    1.05828E-01    8.56393E+00    4.85174E-02
NGC3346            7.38308E+00    4.18493E-02    2.55977E-02    3.65840E-02   -8.17437E-01    3.53770E-02    9.51242E+00    1.99295E-02   -1.01713E+00    1.74137E-01    9.96256E+00    7.11128E-02   -9.95781E+00    8.30973E-02    8.48029E+00    5.19990E-02
NGC3351            7.07871E+00    3.72673E-02    5.79040E-01    6.23894E-02   -1.03918E+00    5.22123E-02    9.52212E+00    6.72076E-02   -4.37082E-01    1.45821E-01    1.03671E+01    7.26371E-02   -1.03813E+01    1.19010E-01    8.65003E+00    1.90704E-02
UGC05846           5.71267E+00    3.46332E-01   -1.02014E-01    3.45482E-01   -1.00954E+00    1.86058E-01            ---            ---            ---            ---    8.40499E+00    1.27541E-01   -9.70231E+00    1.34649E-01            ---            ---
NGC3353            6.20056E+00    3.95514E-02    1.28549E+00    3.96867E-02   -1.40008E+00    1.47090E-02            ---            ---            ---            ---    9.01858E+00    8.38426E-02   -8.98983E+00    8.64121E-02    8.21687E+00    1.91992E-02
NGC3370            7.48881E+00    2.93788E-02    3.86126E-01    2.85653E-02   -9.00036E-01    1.02569E-02    1.00224E+01    3.17357E-02   -8.09992E-01    1.44332E-01    1.00115E+01    8.09629E-02   -9.53766E+00    8.76047E-02    8.47464E+00    2.06277E-02
NGC3348            6.05221E+00    5.13778E-01    1.62898E-01    4.57907E-01   -9.43159E-01    1.99746E-01            ---            ---            ---            ---    1.13349E+01    7.30460E-02   -1.21445E+01    1.77591E-01            ---            ---
NGC3380            5.50441E+00    7.72142E-02    3.47429E-01    8.15497E-02   -9.46093E-01    3.16546E-02    7.98333E+00    1.02029E-01            ---            ---    8.79857E+00    5.94302E-02   -1.05722E+01    1.17317E-01            ---            ---
NGC3381            7.03927E+00    4.64490E-02    3.96784E-01    4.48215E-02   -9.27381E-01    1.11525E-02    9.60115E+00    3.40969E-03            ---            ---    9.67943E+00    6.65818E-02   -9.58992E+00    7.30542E-02    8.43069E+00    9.99234E-03
NGC3364            7.27999E+00    6.73194E-02    3.15074E-01    7.53980E-02   -8.92023E-01    2.60527E-02    9.73667E+00    3.64899E-02            ---            ---    1.00732E+01    9.18003E-02   -9.87965E+00    1.09367E-01            ---            ---
UGC05958           6.62468E+00    1.28845E-01   -2.26767E-01    1.59282E-01   -1.03352E+00    8.54434E-02    8.75372E+00    2.54308E-02            ---            ---    9.26611E+00    7.45423E-02   -1.05537E+01    1.24224E-01    8.34220E+00    5.38995E-02
NGC3414            6.70228E+00    2.73311E-01   -9.95452E-02    2.49872E-01   -6.74355E-01    1.39219E-01    1.03675E+01    2.04725E-01            ---            ---    1.10548E+01    2.81979E-02   -1.20037E+01    5.57576E-02            ---            ---
NGC3413            6.28593E+00    1.03869E-01    3.54910E-01    1.33153E-01   -1.29377E+00    6.01834E-02    9.11005E+00    2.28109E-03            ---            ---    9.01656E+00    4.28149E-02   -9.83590E+00    1.28487E-01    8.17163E+00    5.23254E-02
NGC3424            7.42617E+00    2.58573E-02    7.06276E-01    2.17030E-02   -1.06965E+00    1.77684E-02    9.65277E+00    2.08528E-02            ---            ---    1.02535E+01    6.98708E-02   -9.73581E+00    9.83642E-02            ---            ---
UGC05955           5.77688E+00    3.49897E-01   -3.62850E-02    3.34714E-01   -9.38809E-01    1.47090E-01            ---            ---            ---            ---    9.74639E+00    8.80341E-02   -1.16922E+01    4.14045E-01            ---            ---
NGC3430            7.59656E+00    2.64881E-02    3.17245E-01    2.43549E-02   -9.42181E-01    1.12378E-02    1.00753E+01    7.83477E-02            ---            ---    1.03123E+01    7.99116E-02   -9.82028E+00    9.76312E-02    8.54357E+00    2.04338E-02
NGC3437            7.39229E+00    2.05066E-02    8.48021E-01    1.38587E-02   -9.92213E-01    1.11963E-02    9.84739E+00    3.72304E-02   -6.27818E-01    1.30117E-01    1.02138E+01    7.28199E-02   -9.46362E+00    8.00489E-02    8.55202E+00    5.04281E-02
UGC05990           6.54405E+00    1.19489E-01    1.17654E-01    1.25254E-01   -1.12317E+00    6.35941E-02    8.84777E+00    2.11614E-02            ---            ---    9.15008E+00    6.79366E-02   -1.01002E+01    9.24754E-02    8.33327E+00    2.60125E-02
NGC3440            6.99620E+00    1.25458E-01    2.07698E-01    1.25350E-01   -1.49273E+00    5.84089E-02    9.82546E+00    5.74724E-02            ---            ---    9.41140E+00    8.65193E-02   -9.47980E+00    9.07322E-02    8.00715E+00    2.59545E-02
NGC3403            7.23045E+00    8.40315E-02    1.84986E-01    8.32179E-02   -9.60550E-01    5.44744E-02    9.96314E+00    1.08748E-02            ---            ---    9.93571E+00    8.22555E-02   -9.94292E+00    9.36135E-02            ---            ---
UGC06016           5.76624E+00    4.31935E-01   -2.53051E-01    4.05636E-01   -1.36104E+00    1.72102E-01    9.66575E+00    1.03219E-01            ---            ---    8.72090E+00    1.41488E-01   -9.52294E+00    1.45356E-01    8.03772E+00    5.77105E-02
UGC06023           7.03571E+00    4.37346E-02    3.73764E-01    4.76798E-02   -9.91210E-01    1.88354E-02    9.33060E+00    1.04231E-02            ---            ---    9.60003E+00    7.30813E-02   -9.60848E+00    8.36489E-02    8.42795E+00    8.45609E-03
NGC3454            6.66876E+00    9.31795E-02    2.63418E-01    1.23593E-01   -1.03504E+00    7.73060E-02    8.95347E+00    5.60084E-02            ---            ---    9.47053E+00    6.99927E-02   -1.03311E+01    1.21330E-01    8.39408E+00    4.82390E-02
NGC3455            7.13027E+00    5.89367E-02    1.10978E-01    6.48270E-02   -1.00043E+00    3.20564E-02    9.61938E+00    2.73107E-03            ---            ---    9.56147E+00    7.94894E-02   -9.58385E+00    8.42859E-02            ---            ---
NGC3448            6.99524E+00    2.00490E-02    7.87668E-01    1.78989E-02   -1.24715E+00    9.59250E-03    1.00255E+01    9.64036E-03            ---            ---    9.78479E+00    7.70904E-02   -9.47300E+00    8.94045E-02    8.31396E+00    6.54361E-02
NGC3458            5.45716E+00    4.14721E-01   -2.80234E-02    4.40360E-01   -8.54575E-01    1.92798E-01            ---            ---            ---            ---    1.04684E+01    3.24530E-02   -1.27984E+01    4.49994E-01            ---            ---
NGC3485            7.04163E+00    1.01473E-01    5.13512E-01    1.45697E-01   -9.76027E-01    6.81192E-02    9.80711E+00    2.78139E-02   -1.01389E+00    2.21666E-01    9.93182E+00    7.96525E-02   -9.88872E+00    1.14534E-01    8.50517E+00    2.22586E-02
NGC3488            7.16340E+00    6.04503E-02    1.75625E-01    6.13662E-02   -8.69184E-01    1.69799E-02    9.58247E+00    5.97961E-02            ---            ---    9.91181E+00    7.14334E-02   -9.94821E+00    8.12568E-02    8.50295E+00    3.26249E-02
NGC3501            7.18997E+00    5.13291E-02    1.63977E-01    5.92948E-02   -9.76702E-01    3.89376E-02    9.55816E+00    3.56782E-02   -8.56984E-01    1.72570E-01    1.00450E+01    6.56419E-02   -1.03439E+01    9.04950E-02            ---            ---
NGC3504            7.47953E+00    8.95393E-03    1.11666E+00    1.02306E-02   -1.18533E+00    4.88074E-03    9.77546E+00    1.26831E-01   -3.72166E-01    1.98759E-01    1.05399E+01    9.86156E-02   -9.52275E+00    1.06777E-01    8.62145E+00    2.19799E-02
NGC3512            6.95188E+00    5.39757E-02    3.62303E-01    5.99387E-02   -8.61856E-01    1.31614E-02    9.32840E+00    5.80576E-02   -6.85825E-01    1.73810E-01    9.91999E+00    6.75578E-02   -9.95970E+00    7.83604E-02    8.58285E+00    8.86064E-03
NGC3521            7.80660E+00    4.30639E-02    5.64240E-01    5.47980E-02   -8.79182E-01    1.81320E-02    1.03465E+01    2.94624E-02   -7.41812E-01    1.44042E-01    1.08965E+01    6.58208E-02   -1.04833E+01    1.82060E-01    8.60471E+00    2.52656E-02
NGC3526            6.67514E+00    8.84047E-02    8.14993E-02    9.78577E-02   -1.15264E+00    6.13403E-02    9.13514E+00    3.54507E-02   -1.16687E+00    3.30502E-01    9.21523E+00    9.99903E-02   -9.89998E+00    1.24267E-01    8.25499E+00    6.53065E-02
NGC3547            6.42916E+00    3.77595E-02    6.93994E-01    3.86540E-02   -1.09611E+00    1.68545E-02    9.00106E+00    6.38494E-03            ---            ---    9.16223E+00    6.61539E-02   -9.45479E+00    7.06089E-02    8.36038E+00    3.59036E-02
NGC3564            5.99669E+00    3.64872E-01   -1.13116E-01    4.03823E-01   -9.59469E-01    1.61804E-01    9.97040E+00    8.74876E-02            ---            ---    1.09039E+01    6.04286E-02   -1.19139E+01    2.13476E-01            ---            ---
NGC3592            6.65441E+00    1.04677E-01   -5.83288E-02    1.41562E-01   -9.63313E-01    7.39542E-02    8.79099E+00    2.84004E-02            ---            ---    9.37003E+00    7.08527E-02   -1.05763E+01    1.59550E-01    8.39099E+00    5.15228E-02
NGC3596            7.72925E+00    2.99820E-02    7.92900E-02    3.03806E-02   -7.74894E-01    1.94394E-02    1.00616E+01    3.64022E-02   -7.06561E-01    1.37385E-01    1.02924E+01    7.84834E-02   -9.83685E+00    9.41916E-02    8.52641E+00    4.30380E-02
NGC3620            7.30198E+00    7.98486E-02    1.02590E+00    7.66492E-02   -1.38155E+00    1.96577E-02            ---            ---            ---            ---    1.03804E+01    9.54764E-02   -9.75470E+00    1.34431E-01            ---            ---
PGC034407          5.96552E+00    3.68279E-01   -3.86385E-01    3.66444E-01   -9.38954E-01    1.71354E-01            ---            ---            ---            ---    8.97196E+00    9.14260E-02   -1.13776E+01    5.04310E-01            ---            ---
NGC3608            5.85418E+00    4.72272E-01    9.68989E-02    4.24779E-01   -8.95802E-01    1.91082E-01            ---            ---            ---            ---    1.09243E+01    2.88841E-02   -1.28971E+01    4.48927E-01            ---            ---
NGC3621            7.26510E+00    4.77657E-02    2.98097E-01    7.09957E-02   -8.70772E-01    3.56742E-02    9.99859E+00    2.24650E-02            ---            ---    1.02761E+01    1.21721E-01   -1.01433E+01    1.40322E-01    8.43502E+00    3.18186E-02
UGC06324           5.77406E+00    2.23857E-01    1.36618E-01    2.85480E-01   -1.01697E+00    1.34336E-01    8.42674E+00    1.50703E-02            ---            ---    8.93684E+00    7.97270E-02   -1.05745E+01    1.40291E-01            ---            ---
NGC3610            6.45282E+00    4.39403E-01    2.22241E-01    4.55100E-01   -4.87824E-01    1.78846E-01            ---            ---            ---            ---    1.10278E+01    3.51526E-02   -1.30105E+01    3.61070E-01            ---            ---
NGC3613            6.30198E+00    4.31009E-01   -1.31159E-01    3.80159E-01   -8.02150E-01    1.74579E-01            ---            ---            ---            ---    1.10909E+01    4.05910E-02   -1.28265E+01    3.51222E-01            ---            ---
NGC3619            7.35647E+00    1.22942E-01   -1.51184E-01    1.13231E-01   -6.91266E-01    1.30738E-01    9.94256E+00    1.18006E-01            ---            ---    1.08391E+01    6.13952E-02   -1.15531E+01    2.85830E-01    8.50843E+00    1.57409E-02
ESO377-039         6.30376E+00    2.43186E-01    5.98060E-02    2.87981E-01   -1.00868E+00    1.29296E-01            ---            ---            ---            ---    9.50502E+00    1.11864E-01   -1.06184E+01    2.06555E-01            ---            ---
UGC06341           5.36053E+00    4.07104E-01   -1.10278E-01    3.86321E-01   -1.26042E+00    1.63669E-01    8.93598E+00    1.00025E-02            ---            ---    8.85227E+00    1.35928E-01   -1.02553E+01    1.87178E-01    8.10858E+00    6.34886E-02
NGC3626            6.60463E+00    6.94607E-02    6.16033E-01    8.15015E-02   -1.02053E+00    4.50753E-02    9.55627E+00    1.13937E-01            ---            ---    1.04299E+01    6.24146E-02   -1.11555E+01    3.89208E-01            ---            ---
NGC3622            6.56570E+00    7.28600E-02    4.13305E-01    7.50583E-02   -1.16629E+00    1.42243E-02    9.15679E+00    2.13220E-02            ---            ---    9.19422E+00    7.32142E-02   -9.57694E+00    7.95770E-02    8.27446E+00    5.06044E-02
NGC3627            7.54620E+00    2.96455E-02    7.77581E-01    4.84583E-02   -1.24004E+00    2.52823E-02    9.89321E+00    1.07217E-01   -2.50845E-01    1.67499E-01    1.07981E+01    6.69414E-02   -1.03751E+01    1.60855E-01    8.51614E+00    4.05740E-02
NGC3628            7.72892E+00    1.41873E-02    4.65265E-01    2.19076E-02   -1.08208E+00    1.75090E-02    1.03552E+01    5.59127E-02   -5.13636E-01    1.38113E-01    1.05339E+01    6.85728E-02   -1.02600E+01    2.84698E-01    8.50072E+00    3.71393E-02
NGC3629            7.33950E+00    8.95698E-02   -1.93928E-02    1.18593E-01   -1.00473E+00    6.39431E-02    9.88522E+00    2.05597E-03            ---            ---    9.73611E+00    5.60628E-02   -9.56858E+00    6.69641E-02    8.34433E+00    6.51393E-02
NGC3631            6.84245E+00    2.97806E-02    4.42844E-01    4.56456E-02   -8.66924E-01    2.41921E-02            ---            ---            ---            ---    9.59679E+00    7.64965E-02   -9.75438E+00    8.99382E-02    8.52724E+00    1.90940E-02
NGC3640            6.08675E+00    5.29405E-01    3.52202E-01    5.33185E-01   -8.83303E-01    2.40291E-01            ---            ---            ---            ---    1.10680E+01    2.18816E-02   -1.33590E+01    1.60648E-01            ---            ---
NGC3655            7.20496E+00    1.51777E-02    7.69899E-01    1.35224E-02   -9.52473E-01    8.67364E-03    9.61754E+00    5.33520E-02   -5.05229E-01    1.29882E-01    9.96905E+00    7.78292E-02   -9.54714E+00    8.77173E-02            ---            ---
NGC3659            6.91724E+00    5.64324E-02    3.06564E-01    5.87754E-02   -9.35022E-01    8.17891E-03    9.55915E+00    6.70211E-03   -1.33159E+00    1.31879E-01    9.36870E+00    8.45877E-02   -9.53550E+00    9.28372E-02    8.40080E+00    3.60835E-02
NGC3666            6.97319E+00    4.26939E-02    2.87810E-01    4.21924E-02   -9.21366E-01    4.41699E-02    9.66830E+00    1.58065E-02   -9.67489E-01    1.25708E-01    9.68974E+00    7.83568E-02   -9.88997E+00    1.04090E-01    8.36394E+00    5.64485E-02
NGC3665            6.78787E+00    6.56974E-02    6.89920E-01    5.94260E-02   -8.87093E-01    6.10857E-02            ---            ---            ---            ---    1.11905E+01    3.16531E-02   -1.16901E+01    7.06151E-02            ---            ---
NGC3674            5.73119E+00    3.20614E-01    1.64531E-01    3.44063E-01   -9.26574E-01    1.49369E-01            ---            ---            ---            ---    1.06477E+01    3.57145E-02   -1.22931E+01    2.11230E-01            ---            ---
NGC3681            7.22821E+00    7.58791E-02   -4.59429E-02    7.94426E-02   -8.11505E-01    4.46180E-02    9.81974E+00    7.33051E-03   -1.25330E+00    1.36395E-01    1.02993E+01    7.73868E-02   -1.04848E+01    9.60114E-02            ---            ---
IC2828             5.61113E+00    1.51990E-01    4.92708E-01    1.59266E-01   -1.30942E+00    6.25095E-02    8.29565E+00    7.79574E-03            ---            ---    8.24490E+00    9.05256E-02   -9.41535E+00    1.02505E-01    8.10291E+00    2.80714E-02
NGC3684            7.13787E+00    5.09078E-02    3.02834E-01    6.32147E-02   -8.55378E-01    3.29374E-02    9.73134E+00    2.28842E-02   -9.71498E-01    1.75810E-01    9.78921E+00    8.45836E-02   -9.76001E+00    1.01770E-01    8.51547E+00    2.00544E-02
NGC3683            7.53322E+00    1.65370E-02    8.91409E-01    1.48461E-02   -9.46233E-01    8.52947E-03    9.80645E+00    8.98375E-02   -3.90583E-01    1.57129E-01    1.04286E+01    6.64357E-02   -9.65446E+00    9.94072E-02    8.56427E+00    2.94221E-02
NGC3686            7.08848E+00    2.55474E-02    3.53553E-01    3.23396E-02   -8.57654E-01    1.71041E-02    9.26762E+00    6.42245E-02   -5.22502E-01    1.49249E-01    9.89786E+00    6.84017E-02   -9.92531E+00    7.87057E-02    8.57794E+00    2.50045E-02
NGC3691            6.80373E+00    7.27209E-02    3.09498E-01    8.14353E-02   -1.01735E+00    3.14202E-02    8.98820E+00    1.64036E-02            ---            ---    9.57966E+00    5.48047E-02   -9.78209E+00    6.54333E-02    8.39039E+00    6.29795E-02
NGC3692            7.52213E+00    6.18557E-02    2.04388E-01    5.76754E-02   -9.48563E-01    3.07515E-02    9.80517E+00    5.70690E-02            ---            ---    1.05750E+01    6.93656E-02   -1.04092E+01    1.00878E-01            ---            ---
NGC3718            8.06468E+00    1.09369E-01   -4.31055E-01    1.04409E-01   -6.35669E-01    3.31517E-02            ---            ---            ---            ---    1.13559E+01    7.39748E-02   -1.11834E+01    1.11145E-01            ---            ---
NGC3729            7.05802E+00    2.99021E-02    4.58523E-01    3.23500E-02   -9.67396E-01    9.34360E-03    9.95276E+00    2.46899E-02   -8.89451E-01    1.46772E-01    1.02775E+01    5.88898E-02   -1.04865E+01    1.48861E-01    8.54253E+00    6.88103E-02
UGC06566           5.29508E+00    3.48578E-01   -1.06442E-01    4.70331E-01   -1.06816E+00    2.00921E-01    9.22791E+00    5.19875E-02            ---            ---    8.49429E+00    1.34015E-01   -1.04226E+01    1.70224E-01            ---            ---
UGC06575           7.07094E+00    9.79265E-02   -1.10424E-01    1.07626E-01   -1.19356E+00    7.85226E-02    9.73452E+00    4.60441E-02            ---            ---    9.47934E+00    8.28589E-02   -9.71763E+00    9.54262E-02    8.21860E+00    5.74411E-02
NGC3755            7.28597E+00    9.74095E-02    8.43335E-02    9.98606E-02   -1.15219E+00    7.44270E-02    1.01521E+01    2.32047E-02            ---            ---    9.78232E+00    8.89242E-02   -9.55474E+00    9.37568E-02    8.24885E+00    7.38587E-02
NGC3756            7.40628E+00    3.10381E-02    4.83033E-03    2.80975E-02   -8.51778E-01    2.56711E-02    9.62532E+00    2.82762E-02   -9.22427E-01    1.57496E-01    1.01609E+01    6.65974E-02   -1.02858E+01    1.07133E-01    8.53471E+00    3.63350E-02
NGC3757            5.59136E+00    2.81037E-01    1.62392E-01    3.10318E-01   -9.59781E-01    1.37398E-01            ---            ---            ---            ---    1.01276E+01    6.18929E-02   -1.19846E+01    2.24889E-01            ---            ---
NGC3773            5.95564E+00    1.02728E-01    8.53956E-01    1.02669E-01   -1.19419E+00    1.36363E-02    8.52881E+00    2.01557E-02            ---            ---    9.00410E+00    8.87683E-02   -9.52123E+00    9.43717E-02    8.31845E+00    4.88877E-02
NGC3795            6.96566E+00    8.67906E-02   -2.06880E-01    9.72111E-02   -9.37411E-01    4.82749E-02    9.20458E+00    5.12974E-02            ---            ---    9.53867E+00    7.31041E-02   -1.03763E+01    1.41626E-01    8.34073E+00    6.51217E-02
NGC3796            5.96422E+00    2.05927E-01    8.42858E-02    2.27119E-01   -9.16506E-01    1.08435E-01            ---            ---            ---            ---    1.00289E+01    4.34998E-02   -1.17609E+01    1.52347E-01            ---            ---
NGC3794            6.72865E+00    7.42451E-02    8.64517E-02    7.94466E-02   -1.11719E+00    2.35465E-02    9.44590E+00    1.83218E-02            ---            ---    9.36901E+00    8.07818E-02   -9.72931E+00    9.69749E-02    8.28948E+00    6.12160E-02
NGC3813            7.29111E+00    2.58967E-02    6.23627E-01    2.84705E-02   -9.49675E-01    1.57456E-02    9.69032E+00    5.48668E-02   -6.36922E-01    1.41312E-01    1.00223E+01    6.53484E-02   -9.60324E+00    7.94292E-02    8.50965E+00    2.11848E-02
NGC3838            5.78513E+00    3.05893E-01   -1.49320E-02    3.23836E-01   -9.75064E-01    1.42338E-01            ---            ---            ---            ---    1.02866E+01    6.47193E-02            ---            ---            ---            ---
NGC3846A           6.65498E+00    1.05983E-01    1.37164E-01    1.12675E-01   -1.24232E+00    5.93688E-02            ---            ---            ---            ---    9.34132E+00    5.06313E-02   -9.82942E+00    8.62300E-02    8.23540E+00    5.54441E-02
NGC3870            5.86088E+00    5.91169E-02    8.33411E-01    5.98957E-02   -1.16546E+00    3.07382E-02    8.69035E+00    4.50921E-02            ---            ---    8.88820E+00    8.21133E-02   -9.50567E+00    8.63839E-02    8.27477E+00    5.27722E-02
NGC3898            7.83131E+00    9.67780E-02   -3.46415E-01    9.59840E-02   -6.50006E-01    4.05142E-02            ---            ---            ---            ---    1.13119E+01    2.92108E-02   -1.12467E+01    7.13895E-02            ---            ---
NGC3938            7.63505E+00    3.09374E-02    3.33822E-01    3.80388E-02   -8.81560E-01    1.79299E-02    1.00687E+01    4.52925E-02   -8.00190E-01    1.41040E-01    1.04078E+01    7.82849E-02   -9.81282E+00    9.40881E-02    8.53723E+00    2.70899E-02
NGC3941            5.87036E+00    2.37038E-01    1.91100E-01    3.12681E-01   -7.03190E-01    1.71573E-01    9.61323E+00    1.14757E-01            ---            ---    1.04965E+01    3.44179E-02   -1.21863E+01    8.53878E-02            ---            ---
NGC3945            7.08573E+00    1.90824E-01   -2.78906E-01    1.86754E-01   -6.63961E-01    1.11765E-01            ---            ---            ---            ---    1.11099E+01    2.56024E-02   -1.20129E+01    4.65091E-02            ---            ---
NGC3952            6.34563E+00    1.03364E-01    9.06592E-01    1.05004E-01   -1.37327E+00    5.11502E-02            ---            ---            ---            ---    9.32918E+00    9.02989E-02   -9.44019E+00    9.62210E-02    8.24185E+00    6.67789E-02
NGC3953            7.52288E+00    4.70974E-02    2.37613E-01    6.61802E-02   -8.91889E-01    4.32965E-02    9.52587E+00    5.61786E-02   -7.01732E-01    1.71064E-01    1.03085E+01    8.26999E-02   -1.06600E+01    3.64089E-01            ---            ---
UGC06879           7.06296E+00    1.08149E-01   -1.07983E-01    1.20356E-01   -8.93843E-01    3.38369E-02    9.42289E+00    5.21226E-02            ---            ---    9.77105E+00    5.98963E-02   -1.02453E+01    7.99143E-02    8.40935E+00    5.34404E-02
NGC3972            7.38403E+00    6.94099E-02   -2.36393E-01    6.65311E-02   -8.92791E-01    2.21402E-02            ---            ---            ---            ---            ---            ---            ---            ---    8.45713E+00    5.30910E-02
NGC3982            7.06618E+00    1.74853E-02    8.25768E-01    1.58536E-02   -9.54789E-01    8.15173E-03            ---            ---            ---            ---    1.00778E+01    6.05658E-02   -9.61607E+00    6.43510E-02    8.51042E+00    4.03901E-02
UGC06919           6.48319E+00    1.69075E-01   -2.55520E-01    1.99188E-01   -8.55420E-01    9.85328E-02            ---            ---            ---            ---    9.12777E+00    8.43242E-02   -1.08330E+01    3.58871E-01    8.39877E+00    6.08705E-02
NGC3990            4.94414E+00    2.83688E-01    4.69167E-01    3.10273E-01   -1.13325E+00    1.59196E-01            ---            ---            ---            ---    9.31076E+00    2.77831E-02            ---            ---            ---            ---
NGC4013            7.45371E+00    1.71538E-02    3.33692E-01    2.58270E-02   -9.68933E-01    1.38086E-02    9.84423E+00    5.65017E-02   -5.16568E-01    1.37636E-01    1.05345E+01    5.62616E-02   -1.07556E+01    4.30254E-01            ---            ---
NGC4030            8.03023E+00    9.68401E-03    4.58160E-01    9.50680E-03   -8.89335E-01    6.06504E-03    1.02879E+01    7.46290E-02   -6.77283E-01    1.79115E-01    1.09525E+01    6.96126E-02   -9.93351E+00    8.81027E-02    8.59506E+00    8.93827E-03
NGC4032            7.05016E+00    8.38113E-02    9.30753E-02    9.22646E-02   -1.01663E+00    4.42761E-02    9.60896E+00    3.98616E-02            ---            ---    9.69590E+00    4.19607E-02   -9.78275E+00    6.04946E-02    8.33003E+00    5.01752E-02
UGC06998           6.08321E+00    2.43853E-01    1.29328E-01    2.78930E-01   -1.18625E+00    1.36758E-01    9.30899E+00    4.08386E-03            ---            ---    9.05774E+00    1.11213E-01   -1.00216E+01    1.29293E-01    8.23309E+00    5.25331E-02
IC0755             6.08217E+00    1.36685E-01    5.55828E-01    1.38008E-01   -1.38521E+00    8.29821E-02    9.10028E+00    2.82054E-03            ---            ---    8.82721E+00    8.26636E-02   -9.46487E+00    9.05671E-02    8.12340E+00    3.31867E-02
NGC4037            6.67147E+00    7.57856E-02   -1.43765E-01    7.90640E-02   -8.82975E-01    4.74843E-02    8.64674E+00    6.14870E-02            ---            ---    9.40566E+00    7.83015E-02   -1.03910E+01    1.21528E-01    8.47033E+00    5.32358E-02
NGC4036            6.46224E+00    1.27079E-01    2.87620E-01    1.25809E-01   -6.82011E-01    9.06616E-02            ---            ---            ---            ---    1.09260E+01    3.63066E-02   -1.24678E+01    4.48236E-01            ---            ---
NGC4051            6.97140E+00    7.25396E-02    7.87442E-01    1.34694E-01   -1.04336E+00    7.31064E-02    9.40863E+00    6.07062E-02   -4.99618E-01    1.48564E-01    9.95243E+00    7.14194E-02   -9.84132E+00    1.42253E-01    8.52333E+00    2.63294E-02
NGC4067            7.22664E+00    7.89760E-02    2.34953E-01    1.05871E-01   -8.64621E-01    5.16846E-02    9.58412E+00    6.71315E-02   -7.94346E-01    2.13882E-01    1.03468E+01    5.45238E-02   -1.03732E+01    8.45005E-02            ---            ---
UGC07086           7.23533E+00    7.31335E-02    6.73047E-02    8.30426E-02   -9.66718E-01    4.30662E-02    9.49898E+00    2.53693E-02            ---            ---    9.84875E+00    7.63420E-02   -1.02749E+01    1.86761E-01            ---            ---
UGC07089           6.36089E+00    2.03693E-01   -3.77101E-01    2.79333E-01   -1.07814E+00    1.41450E-01            ---            ---            ---            ---    8.70578E+00    8.40086E-02   -1.02405E+01    1.74310E-01    8.27260E+00    7.37877E-02
NGC4100            7.43628E+00    1.64064E-02    4.40655E-01    1.32245E-02   -9.48875E-01    9.84267E-03    9.89605E+00    4.45425E-02   -6.03928E-01    1.31526E-01    1.03599E+01    7.11371E-02   -1.00814E+01    1.02224E-01    8.52251E+00    4.96224E-02
UGC07094           5.38400E+00    3.07472E-01   -1.47785E-01    3.10665E-01   -1.11666E+00    1.49658E-01    8.34363E+00    4.16304E-02            ---            ---    8.52728E+00    7.12335E-02   -1.08377E+01    1.73571E-01    8.19929E+00    7.18416E-02
